Date,Name,Open,High,Low,Close,Volume
19-01-2022,17.Telecommunication,208.73,209.13,207.07,207.5,805160.33
20-01-2022,17.Telecommunication,207.47,208.23,204.47,205.43,809858
23-01-2022,17.Telecommunication,205.17,211.33,203.37,209.77,835407.67
24-01-2022,17.Telecommunication,210.13,211.83,208,209.77,639589.67
25-01-2022,17.Telecommunication,209.77,210.07,206,206.67,413595
26-01-2022,17.Telecommunication,207.4,210.27,205.73,207.63,461360
27-01-2022,17.Telecommunication,206.47,209.2,205.2,206.87,460667.33
30-01-2022,17.Telecommunication,207,208.37,204.8,205.73,423119.67
31-01-2022,17.Telecommunication,206.97,207.27,204.13,205.33,460731.67
02-01-2022,18.Textile,37.43,38.13,36.85,37.42,377642.97
03-01-2022,18.Textile,37.77,38.48,37.19,37.62,684103.69
04-01-2022,18.Textile,37.75,38.16,36.95,37.45,742517.1
05-01-2022,18.Textile,37.78,38.62,37.14,37.98,985768.78
06-01-2022,18.Textile,38.25,38.78,37.35,37.87,782928.38
09-01-2022,18.Textile,38.06,38.71,37.18,37.52,804183.67
10-01-2022,18.Textile,37.59,38.23,37.06,37.54,597370.86
11-01-2022,18.Textile,37.72,38.5,37.06,37.54,895454.02
12-01-2022,18.Textile,37.78,38.59,37.11,37.6,783203.84
13-01-2022,18.Textile,37.94,38.79,37.41,37.98,577388.81
16-01-2022,18.Textile,38.42,40.16,38.02,39.32,1062364.34
17-01-2022,18.Textile,40.04,40.6,38.66,39.34,819129.76
18-01-2022,18.Textile,39.57,41.12,38.9,40.21,1320876.71
19-01-2022,18.Textile,40.99,41.92,40.18,41.04,1151447.62
20-01-2022,18.Textile,41.03,41.67,39.86,40.46,975451.22
23-01-2022,18.Textile,40.64,41.04,39.09,39.62,699185.19
24-01-2022,18.Textile,39.88,40.61,38.76,39.44,506695.47
25-01-2022,18.Textile,39.79,41.21,39.04,40.02,921786.02
26-01-2022,18.Textile,40.73,41.3,39.49,40.03,923843.76
27-01-2022,18.Textile,40.27,40.96,39.27,39.91,1287571.14
30-01-2022,18.Textile,40.36,41.07,38.89,39.54,1308521.62
31-01-2022,18.Textile,39.72,40.29,38.59,38.97,899368.34
02-01-2022,19.Travel_&_Leisure,43.77,46.23,43.33,45.8,1588542.67
03-01-2022,19.Travel_&_Leisure,45.23,47.2,45.03,46.27,2636794
04-01-2022,19.Travel_&_Leisure,46.37,46.6,45.03,45.37,1294591.67
05-01-2022,19.Travel_&_Leisure,45.67,46.77,45,45.73,2020549.33
06-01-2022,19.Travel_&_Leisure,46.37,47.63,45.53,46.23,1693811.33
09-01-2022,19.Travel_&_Leisure,46.2,47,44.63,45,2211000.33
10-01-2022,19.Travel_&_Leisure,45.37,46.1,44.43,45.07,1216227
11-01-2022,19.Travel_&_Leisure,45.73,46.1,44.07,44.87,1277707
12-01-2022,19.Travel_&_Leisure,44.93,45.77,43.3,43.77,1599075.33
13-01-2022,19.Travel_&_Leisure,44.33,45.5,43.73,45.07,2219437
16-01-2022,19.Travel_&_Leisure,45.6,48.3,45.6,47.9,2877917.33
17-01-2022,19.Travel_&_Leisure,48.17,49.1,47.2,47.73,1724795
18-01-2022,19.Travel_&_Leisure,48.07,48.77,46.97,48.03,1324351
19-01-2022,19.Travel_&_Leisure,47.87,49.83,47.7,49,948508.67
20-01-2022,19.Travel_&_Leisure,48.97,50.1,48.2,48.73,1218595.33
23-01-2022,19.Travel_&_Leisure,48.47,49.2,47.17,47.57,961877
24-01-2022,19.Travel_&_Leisure,47.5,48.53,46.73,47.33,590723.33
25-01-2022,19.Travel_&_Leisure,47.83,48.83,46.7,47.43,556146.33
26-01-2022,19.Travel_&_Leisure,47.63,48.73,47.17,47.67,658607.33
27-01-2022,19.Travel_&_Leisure,47.7,48.23,47.33,47.6,694577.67
30-01-2022,19.Travel_&_Leisure,48.3,48.8,46.93,47.47,763295
31-01-2022,19.Travel_&_Leisure,47.67,48.57,46.3,47.1,592030
02-01-2022,1JANATAMF,6.3,6.5,6.3,6.4,262166
03-01-2022,1JANATAMF,6.4,6.6,6.4,6.6,681438
04-01-2022,1JANATAMF,6.6,6.7,6.4,6.7,963341
05-01-2022,1JANATAMF,6.6,6.7,6.5,6.7,585537
06-01-2022,1JANATAMF,6.6,6.7,6.5,6.6,1306242
09-01-2022,1JANATAMF,6.6,6.6,6.5,6.5,512724
10-01-2022,1JANATAMF,6.5,6.5,6.4,6.4,632238
11-01-2022,1JANATAMF,6.5,6.6,6.4,6.5,705429
12-01-2022,1JANATAMF,6.6,6.6,6.5,6.5,809467
13-01-2022,1JANATAMF,6.5,6.6,6.5,6.5,231800
16-01-2022,1JANATAMF,6.5,6.5,6.4,6.5,437127
17-01-2022,1JANATAMF,6.5,6.6,6.4,6.5,330073
18-01-2022,1JANATAMF,6.6,6.6,6.4,6.5,316785
19-01-2022,1JANATAMF,6.5,6.6,6.5,6.5,411781
20-01-2022,1JANATAMF,6.5,6.7,6.3,6.6,2498152
23-01-2022,1JANATAMF,6.5,6.6,6.5,6.5,272823
24-01-2022,1JANATAMF,6.5,6.6,6.4,6.5,355732
25-01-2022,1JANATAMF,6.5,6.5,6.4,6.4,208950
26-01-2022,1JANATAMF,6.4,6.5,6.4,6.4,107296
27-01-2022,1JANATAMF,6.4,6.5,6.4,6.4,164841
30-01-2022,1JANATAMF,6.4,6.4,6.3,6.4,473051
31-01-2022,1JANATAMF,6.4,6.4,6.3,6.4,354232
02-01-2022,1STPRIMFMF,20,20.3,19.8,20.2,169570
03-01-2022,1STPRIMFMF,20.2,22.1,20.2,21.6,831750
04-01-2022,1STPRIMFMF,21.5,22,21.1,21.3,448270
05-01-2022,1STPRIMFMF,21.1,21.1,20.4,20.6,456554
06-01-2022,1STPRIMFMF,20.9,21.2,20.6,20.7,249777
09-01-2022,1STPRIMFMF,20.8,20.9,20.3,20.4,241793
10-01-2022,1STPRIMFMF,20.5,20.5,20.1,20.2,288390
11-01-2022,1STPRIMFMF,20.3,20.8,20.2,20.5,361705
12-01-2022,1STPRIMFMF,20.7,21.3,20.3,20.5,417666
13-01-2022,1STPRIMFMF,20.5,20.8,20.4,20.5,209050
16-01-2022,1STPRIMFMF,20.5,20.6,20.1,20.2,452916
17-01-2022,1STPRIMFMF,20.3,20.4,20,20.1,251257
18-01-2022,1STPRIMFMF,20.2,20.4,19.6,19.8,543110
19-01-2022,1STPRIMFMF,19.9,20.3,19.7,19.8,441547
20-01-2022,1STPRIMFMF,20.1,20.4,19.9,20.3,191222
23-01-2022,1STPRIMFMF,20.3,20.3,19.8,19.9,276994
24-01-2022,1STPRIMFMF,20.1,20.1,19.7,19.8,159618
25-01-2022,1STPRIMFMF,20,20,19.6,19.7,138285
26-01-2022,1STPRIMFMF,19.7,19.9,19.3,19.4,431562
27-01-2022,1STPRIMFMF,19.4,19.5,19.1,19.2,377757
30-01-2022,1STPRIMFMF,19.4,19.5,19,19,248823
31-01-2022,1STPRIMFMF,19.2,19.3,18.7,18.8,432714
02-01-2022,20.Bond,3634,3634,3609,3617.83,12
03-01-2022,20.Bond,4033.88,4040.13,4033.75,4034.5,4.75
04-01-2022,20.Bond,2979.5,2980,2930,2971.75,58.5
05-01-2022,20.Bond,3988.25,4013.25,3988.25,3998.88,64.25
06-01-2022,20.Bond,4169,4213,4167,4175.1,8.4
09-01-2022,20.Bond,4006.25,4006.5,4003.75,4006.25,134.75
10-01-2022,20.Bond,3635.5,3672.17,3635.5,3647.5,4.33
11-01-2022,20.Bond,4198.6,4244.8,4186.6,4214.6,68
12-01-2022,20.Bond,3730.33,3791.67,3730.33,3766.83,55.33
13-01-2022,20.Bond,3509.58,3510.17,3507.83,3508.33,538844
16-01-2022,20.Bond,3496.25,3535.42,3495,3512.75,73308.33
17-01-2022,20.Bond,3517.17,3521.83,3503.83,3514.17,110872.33
18-01-2022,20.Bond,3144.4,3144.6,3136.3,3137.5,69499.8
19-01-2022,20.Bond,2155.5,2158,2155.17,2156.67,90256
20-01-2022,20.Bond,3243.4,3244.1,3223.2,3237.9,56957
23-01-2022,20.Bond,3496.58,3508,3496.33,3501.75,37622.5
24-01-2022,20.Bond,2201.5,2203.5,2201,2202.67,73893.33
25-01-2022,20.Bond,2003.67,2003.67,2002.17,2002.33,39770.67
26-01-2022,20.Bond,3205.1,3206,3205,3205.4,15301
27-01-2022,20.Bond,2625.88,2657.25,2625.38,2650.13,30838.25
30-01-2022,20.Bond,1936.67,1937.83,1936.17,1936.83,23928.67
31-01-2022,20.Bond,1966.5,1967.83,1966,1966.83,28033.67
02-01-2022,AAMRANET,44,44.6,43.5,44.3,172547
03-01-2022,AAMRANET,44.6,46.4,44.6,45.4,614781
04-01-2022,AAMRANET,45.9,46.5,45,46,465867
05-01-2022,AAMRANET,46.4,48.1,46.3,46.9,648059
06-01-2022,AAMRANET,47.4,47.4,46.1,46.2,435044
09-01-2022,AAMRANET,46.2,47,45.1,45.4,282235
10-01-2022,AAMRANET,45.4,46.4,44.5,44.8,617291
11-01-2022,AAMRANET,45,46.5,44.5,45.1,573287
12-01-2022,AAMRANET,45.4,48.7,45.2,46.3,984487
13-01-2022,AAMRANET,46.3,46.8,45.2,45.6,301675
16-01-2022,AAMRANET,45.7,48.2,45.5,46.7,781455
17-01-2022,AAMRANET,46.8,47.3,46.1,46.2,381210
18-01-2022,AAMRANET,46.2,46.8,45.7,45.9,275627
19-01-2022,AAMRANET,45.6,46.5,45.5,45.7,266260
20-01-2022,AAMRANET,46.1,46.2,45.3,45.5,223931
23-01-2022,AAMRANET,45.6,45.7,45,45.4,290379
24-01-2022,AAMRANET,45.7,46.3,44.7,44.8,147103
25-01-2022,AAMRANET,44.8,45,44.3,44.4,269765
26-01-2022,AAMRANET,44.6,46,44.4,45.2,302065
27-01-2022,AAMRANET,45.2,45.7,44.3,44.6,240253
30-01-2022,AAMRANET,44.6,45,44.2,44.3,110447
31-01-2022,AAMRANET,44.3,44.8,43.2,43.5,386157
02-01-2022,AAMRATECH,28.2,29,28.2,28.8,126524
03-01-2022,AAMRATECH,29,30.2,28.8,29.6,600280
04-01-2022,AAMRATECH,29.7,30.3,29.3,29.6,472529
05-01-2022,AAMRATECH,30.2,30.7,29.8,30.1,560720
06-01-2022,AAMRATECH,30.2,30.7,29.8,30,474157
09-01-2022,AAMRATECH,30.4,30.6,29.7,29.9,636587
10-01-2022,AAMRATECH,30,30.4,29.7,29.9,411622
11-01-2022,AAMRATECH,30.4,30.6,30,30.3,479957
12-01-2022,AAMRATECH,30.6,33,30.4,31.2,1636572
13-01-2022,AAMRATECH,31.5,32.2,31.1,31.3,1129382
16-01-2022,AAMRATECH,31.8,34.3,31.6,33.6,3353905
17-01-2022,AAMRATECH,33.6,33.8,32.1,32.2,1474746
18-01-2022,AAMRATECH,32.2,32.8,31.8,32.2,1461314
19-01-2022,AAMRATECH,32.7,33.3,31.8,31.9,624974
20-01-2022,AAMRATECH,32.5,32.8,31.4,31.6,1053813
23-01-2022,AAMRATECH,31.7,32.1,31.2,31.5,571596
24-01-2022,AAMRATECH,31.9,31.9,30.4,30.5,572278
25-01-2022,AAMRATECH,30.9,31.2,30.5,30.6,318921
26-01-2022,AAMRATECH,31.4,32.4,30.9,31.8,1036053
27-01-2022,AAMRATECH,32.1,32.4,31.3,31.5,572817
30-01-2022,AAMRATECH,31.5,31.8,31.2,31.3,386488
31-01-2022,AAMRATECH,33.1,34.1,32.4,33.1,3892115
02-01-2022,ABB1STMF,5.6,5.7,5.6,5.6,122930
03-01-2022,ABB1STMF,5.7,5.8,5.6,5.7,233742
04-01-2022,ABB1STMF,5.7,5.9,5.7,5.8,727622
05-01-2022,ABB1STMF,5.8,5.8,5.7,5.8,327683
06-01-2022,ABB1STMF,5.8,5.9,5.8,5.8,119449
09-01-2022,ABB1STMF,5.8,5.9,5.7,5.8,316691
10-01-2022,ABB1STMF,5.8,5.8,5.7,5.7,474960
11-01-2022,ABB1STMF,5.7,6,5.7,6,1613367
12-01-2022,ABB1STMF,6,6,5.8,5.9,267084
13-01-2022,ABB1STMF,5.9,5.9,5.7,5.8,875539
16-01-2022,ABB1STMF,5.8,5.8,5.7,5.7,814057
17-01-2022,ABB1STMF,5.7,5.8,5.7,5.7,269789
18-01-2022,ABB1STMF,5.7,5.8,5.7,5.7,233777
19-01-2022,ABB1STMF,5.7,5.8,5.7,5.7,260913
20-01-2022,ABB1STMF,5.7,5.8,5.7,5.7,190444
23-01-2022,ABB1STMF,5.7,5.7,5.7,5.7,351172
24-01-2022,ABB1STMF,5.8,5.8,5.6,5.6,78250
25-01-2022,ABB1STMF,5.6,5.7,5.6,5.6,392192
26-01-2022,ABB1STMF,5.7,5.7,5.6,5.6,233555
27-01-2022,ABB1STMF,5.6,5.7,5.6,5.6,231159
30-01-2022,ABB1STMF,5.6,5.7,5.6,5.6,420095
31-01-2022,ABB1STMF,5.6,5.7,5.5,5.5,624275
02-01-2022,ABBANK,13.6,13.9,13.5,13.9,1062338
03-01-2022,ABBANK,14,14.2,13.7,13.8,936676
04-01-2022,ABBANK,14,14,13.6,13.6,509603
05-01-2022,ABBANK,13.7,13.8,13.5,13.7,951536
06-01-2022,ABBANK,13.8,14.2,13.8,14,1807954
09-01-2022,ABBANK,14,14.1,13.8,13.9,940311
10-01-2022,ABBANK,13.8,13.9,13.8,13.8,1257493
11-01-2022,ABBANK,13.8,14,13.8,13.9,1237033
12-01-2022,ABBANK,14,14,13.8,13.8,1755987
13-01-2022,ABBANK,13.8,14,13.8,13.8,790163
16-01-2022,ABBANK,13.8,13.9,13.6,13.7,1415318
17-01-2022,ABBANK,13.7,13.7,13.5,13.6,1215027
18-01-2022,ABBANK,13.7,13.8,13.6,13.6,1081964
19-01-2022,ABBANK,13.6,13.7,13.6,13.6,943959
20-01-2022,ABBANK,13.6,13.7,13.5,13.5,1004684
23-01-2022,ABBANK,13.5,13.7,13.5,13.6,630427
24-01-2022,ABBANK,13.6,13.6,13.4,13.4,948748
25-01-2022,ABBANK,13.4,13.6,13.4,13.5,819525
26-01-2022,ABBANK,13.4,13.6,13.4,13.5,524427
27-01-2022,ABBANK,13.6,13.6,13.4,13.5,517329
30-01-2022,ABBANK,13.5,13.5,13.1,13.1,1811796
31-01-2022,ABBANK,13.2,13.4,13.1,13.1,686055
02-01-2022,ACFL,30.3,30.5,29.8,30.3,137035
03-01-2022,ACFL,30.8,31.1,30.6,30.9,135791
04-01-2022,ACFL,31.3,31.4,30.3,30.8,129726
05-01-2022,ACFL,30.9,32.6,30.9,31.9,313450
06-01-2022,ACFL,31.7,32.6,31.6,32,233989
09-01-2022,ACFL,32.4,32.4,31.6,31.6,273574
10-01-2022,ACFL,31.8,31.9,30.6,31,140520
11-01-2022,ACFL,31,31.9,30.8,31.3,174466
12-01-2022,ACFL,31.8,34.1,31.5,32.9,684845
13-01-2022,ACFL,33.2,33.2,32.2,32.7,137097
16-01-2022,ACFL,32.5,32.9,31,32.3,237309
17-01-2022,ACFL,31.8,32.5,30,31.3,243965
18-01-2022,ACFL,32,32,31.3,31.5,127531
19-01-2022,ACFL,31.8,31.9,31.3,31.8,102071
20-01-2022,ACFL,32,32.5,31.9,32,139682
23-01-2022,ACFL,32.5,32.5,31.1,31.3,84527
24-01-2022,ACFL,31.3,31.3,30.5,30.8,114864
25-01-2022,ACFL,31.3,31.7,30.6,30.7,142060
26-01-2022,ACFL,31.6,31.7,31,31,166961
27-01-2022,ACFL,31.6,31.6,30.5,30.9,120766
30-01-2022,ACFL,31.5,31.5,30.9,31.2,200858
31-01-2022,ACFL,31,31,30.1,30.3,213071
02-01-2022,ACI,285.4,289.9,284,287.8,71478
03-01-2022,ACI,287.1,289.9,286.5,287.9,161731
04-01-2022,ACI,288,299.8,287.1,297.2,244150
05-01-2022,ACI,297,299.8,291,291.9,185767
06-01-2022,ACI,291.9,294.3,288.7,291.4,246754
09-01-2022,ACI,291.5,293.8,286.7,288.5,180888
10-01-2022,ACI,287.1,292,286.7,289.4,144746
11-01-2022,ACI,291.9,295,288.1,292.8,357573
12-01-2022,ACI,290.1,292.7,287.5,288.1,177950
13-01-2022,ACI,287.5,293.4,287.3,291.2,137344
16-01-2022,ACI,293,293.3,287.8,288.6,94983
17-01-2022,ACI,291.4,293,288.8,291.3,161599
18-01-2022,ACI,292,296,291,294.6,226978
19-01-2022,ACI,295.8,317.9,295.8,316.9,1328530
20-01-2022,ACI,323.1,328.5,315.4,327.4,1078657
23-01-2022,ACI,325,327.5,315.1,316.2,698464
24-01-2022,ACI,317,318.7,307.2,316.4,567281
25-01-2022,ACI,318.4,327,316.7,320.2,593767
26-01-2022,ACI,320,321,314.1,315.7,223411
27-01-2022,ACI,316.7,317.5,308.1,308.9,345735
30-01-2022,ACI,308.3,312,306,307.4,222459
31-01-2022,ACI,312,314,303,304.4,466738
02-01-2022,ACIFORMULA,151,151,148.1,149.1,11403
03-01-2022,ACIFORMULA,152.5,152.5,149,151.1,9692
04-01-2022,ACIFORMULA,148.3,154.5,148,153.2,24833
05-01-2022,ACIFORMULA,152,154,151.1,152,16453
06-01-2022,ACIFORMULA,154,154,150.1,151.7,16249
09-01-2022,ACIFORMULA,152,153,151.3,151.8,20010
10-01-2022,ACIFORMULA,152.5,156,150.5,154.9,27172
11-01-2022,ACIFORMULA,155,159,154,157.2,53692
12-01-2022,ACIFORMULA,158,159.5,153,156.2,32906
13-01-2022,ACIFORMULA,156.5,159.3,154,155.2,23024
16-01-2022,ACIFORMULA,156,159.7,156,159.3,29272
17-01-2022,ACIFORMULA,160,160,156.3,157.2,26328
18-01-2022,ACIFORMULA,159.9,170,158.9,166.7,103705
19-01-2022,ACIFORMULA,167,181.9,167,175,489274
20-01-2022,ACIFORMULA,175,180,173,178.8,380916
23-01-2022,ACIFORMULA,178.6,182,174.1,177.4,310662
24-01-2022,ACIFORMULA,178.8,178.8,172,174.1,102461
25-01-2022,ACIFORMULA,173.1,177,167,172,139769
26-01-2022,ACIFORMULA,174.5,175,167.5,171.7,62493
27-01-2022,ACIFORMULA,173.7,174.3,166,168.8,132938
30-01-2022,ACIFORMULA,168.8,171.7,167,170,86246
31-01-2022,ACIFORMULA,182.4,182.4,173.1,177.2,413729
02-01-2022,ACMELAB,86.8,87,85,85.9,190821
03-01-2022,ACMELAB,86,87.7,85.8,87,150763
04-01-2022,ACMELAB,86.5,91.8,86.5,90.1,393294
05-01-2022,ACMELAB,90,90,88,88.7,302118
06-01-2022,ACMELAB,90,90,87.9,88.4,324554
09-01-2022,ACMELAB,88.7,89.4,85.5,86.5,225015
10-01-2022,ACMELAB,86.7,88.4,86,87.3,201514
11-01-2022,ACMELAB,87.5,91,87.5,89.9,393005
12-01-2022,ACMELAB,89.9,89.9,88.1,88.5,224770
13-01-2022,ACMELAB,88,89.9,86.8,89.4,155552
16-01-2022,ACMELAB,89.8,91.8,88.8,89,576188
17-01-2022,ACMELAB,88.4,93.9,88.4,91.8,1161539
18-01-2022,ACMELAB,93.1,93.3,91.3,92,397868
19-01-2022,ACMELAB,91.8,93.3,91.2,92.8,516283
20-01-2022,ACMELAB,93.9,94.3,92.2,92.9,423024
23-01-2022,ACMELAB,93.1,93.4,90.7,91.1,258645
24-01-2022,ACMELAB,91.8,91.9,88.4,88.7,282341
25-01-2022,ACMELAB,89.9,91.1,88.5,89.9,237580
26-01-2022,ACMELAB,91,91,88.3,88.6,283838
27-01-2022,ACMELAB,89,89.9,88,88.5,128695
30-01-2022,ACMELAB,90.1,92.4,90,92,593494
31-01-2022,ACMELAB,92.6,92.8,90.8,91.4,169573
02-01-2022,ACMEPL,26.9,29.2,26.7,28.7,1715026
03-01-2022,ACMEPL,28.8,29.9,28.4,29.5,2332259
04-01-2022,ACMEPL,29.6,31.3,29.1,30.7,2755328
05-01-2022,ACMEPL,31,32.5,31,31.7,2413671
06-01-2022,ACMEPL,31.8,31.9,30.7,31.2,1861928
09-01-2022,ACMEPL,31.5,31.7,30.2,30.5,1383499
10-01-2022,ACMEPL,30.5,33.5,30.1,33.5,3230895
11-01-2022,ACMEPL,34,35.2,31.3,32.3,4179149
12-01-2022,ACMEPL,32.7,33.5,31.8,32.2,1429244
13-01-2022,ACMEPL,32.2,33.9,32,33.4,1695759
16-01-2022,ACMEPL,33.6,34.5,32.7,32.9,1318617
17-01-2022,ACMEPL,32.5,33,31.2,31.6,1133599
18-01-2022,ACMEPL,31.8,32.2,30.9,31.2,1245623
19-01-2022,ACMEPL,31.2,32.4,31.2,32.1,629714
20-01-2022,ACMEPL,32.1,32.7,31.7,32.2,925903
23-01-2022,ACMEPL,32.2,32.4,31.3,31.4,530810
24-01-2022,ACMEPL,31.3,31.8,28.9,29.1,1525825
25-01-2022,ACMEPL,29.2,30.4,29.1,29.3,497598
26-01-2022,ACMEPL,29.3,29.7,29.2,29.3,381837
27-01-2022,ACMEPL,29.7,30,29,29.1,534120
30-01-2022,ACMEPL,29.2,29.2,28.3,28.4,542484
31-01-2022,ACMEPL,28.8,30.2,28.8,29.3,871852
02-01-2022,ACTIVEFINE,26,27,25.9,26.8,2611717
03-01-2022,ACTIVEFINE,27,28.1,26.9,27.6,5109510
04-01-2022,ACTIVEFINE,27.7,30.3,27,30,12712294
05-01-2022,ACTIVEFINE,31,31.4,29.3,29.7,8685326
06-01-2022,ACTIVEFINE,29.6,30.7,29.3,29.9,9511764
09-01-2022,ACTIVEFINE,30.5,31,29,29.3,7362212
10-01-2022,ACTIVEFINE,29.5,29.9,28.8,29.5,6101018
11-01-2022,ACTIVEFINE,30,31.5,30,30.2,11860947
12-01-2022,ACTIVEFINE,30.3,30.8,28.8,29,7824339
13-01-2022,ACTIVEFINE,29.3,29.5,28.3,28.4,4131848
16-01-2022,ACTIVEFINE,28.6,29.6,28.3,28.7,7393543
17-01-2022,ACTIVEFINE,29.1,29.3,28.8,28.9,3663690
18-01-2022,ACTIVEFINE,29.3,30.2,29.1,29.3,7588974
19-01-2022,ACTIVEFINE,29.6,30.2,29.2,29.4,6136517
20-01-2022,ACTIVEFINE,29.7,30.3,29.4,29.7,8920877
23-01-2022,ACTIVEFINE,30.3,30.3,28.8,28.9,5969872
24-01-2022,ACTIVEFINE,28.9,29.2,27.4,27.6,5287315
25-01-2022,ACTIVEFINE,27.8,28,26.8,26.9,3179643
26-01-2022,ACTIVEFINE,27,27.4,26.6,26.7,3293276
27-01-2022,ACTIVEFINE,27,28.2,26.8,27.8,3688800
30-01-2022,ACTIVEFINE,26.3,26.7,25.6,25.8,4463870
31-01-2022,ACTIVEFINE,25.8,25.9,25.2,25.5,1688249
02-01-2022,ADNTEL,52.1,54.5,52.1,54.1,100576
03-01-2022,ADNTEL,54.5,55.5,54.2,54.3,320222
04-01-2022,ADNTEL,54.3,54.4,53,53.4,226879
05-01-2022,ADNTEL,53.9,56,53,55.4,300314
06-01-2022,ADNTEL,55.8,57.2,54.6,56.8,358350
09-01-2022,ADNTEL,57.1,57.5,54.7,54.9,136891
10-01-2022,ADNTEL,54.9,56,54.2,55.2,162073
11-01-2022,ADNTEL,55.1,55.3,54.1,54.9,156764
12-01-2022,ADNTEL,56,58.6,54.1,54.5,385664
13-01-2022,ADNTEL,54.5,55.5,54.1,54.3,71734
16-01-2022,ADNTEL,54.1,54.7,52.4,53.2,402844
17-01-2022,ADNTEL,54.3,54.3,52.6,52.9,209100
18-01-2022,ADNTEL,53.1,53.3,51.8,52.3,633927
19-01-2022,ADNTEL,52.5,53.7,52.4,53.2,246514
20-01-2022,ADNTEL,53.8,54,52.4,52.6,248963
23-01-2022,ADNTEL,52.5,53,51.6,51.8,166568
24-01-2022,ADNTEL,51.8,52.5,50.2,50.7,165134
25-01-2022,ADNTEL,50.8,51.4,50.2,50.3,155494
26-01-2022,ADNTEL,51,51.7,50.1,50.7,169277
27-01-2022,ADNTEL,51,51.9,50.7,51,126520
30-01-2022,ADNTEL,51.1,52.3,50.8,51.8,662890
31-01-2022,ADNTEL,52.5,52.5,51.5,51.8,213556
02-01-2022,ADVENT,25.9,26.7,25.8,26.6,387327
03-01-2022,ADVENT,27.1,27.4,26.5,26.6,362201
04-01-2022,ADVENT,26.8,27.4,26,27.1,891372
05-01-2022,ADVENT,27.5,28.9,27.2,27.8,1199850
06-01-2022,ADVENT,28.4,28.4,26.8,26.9,1086851
09-01-2022,ADVENT,27.6,28.3,26.9,27,755677
10-01-2022,ADVENT,27,27.2,26.4,26.6,933381
11-01-2022,ADVENT,26.8,27.2,26.6,27,787163
12-01-2022,ADVENT,27.2,27.3,26.1,26.3,940688
13-01-2022,ADVENT,26.5,26.6,26.1,26.3,433300
16-01-2022,ADVENT,26.5,26.8,26.2,26.2,498204
17-01-2022,ADVENT,26.2,27.1,26.2,26.9,702456
18-01-2022,ADVENT,26.9,27.6,26.9,27.2,671047
19-01-2022,ADVENT,27.4,27.6,27.2,27.4,631646
20-01-2022,ADVENT,27.4,28.3,27.2,27.5,741171
23-01-2022,ADVENT,27.5,27.5,26.5,26.8,329315
24-01-2022,ADVENT,26.6,26.7,26.2,26.3,524159
25-01-2022,ADVENT,26.5,26.7,26,26.3,343762
26-01-2022,ADVENT,26.5,26.9,26.2,26.5,255384
27-01-2022,ADVENT,26.5,26.8,26.1,26.3,687308
30-01-2022,ADVENT,26.8,26.8,25.7,25.8,546917
31-01-2022,ADVENT,25.7,25.7,24.8,24.9,898173
02-01-2022,AFCAGRO,28.4,29.5,28.4,29.2,411057
03-01-2022,AFCAGRO,29.1,30.4,29.1,29.8,570028
04-01-2022,AFCAGRO,29.4,31.5,29,31,1113247
05-01-2022,AFCAGRO,31.6,33.8,31.6,32.7,3909758
06-01-2022,AFCAGRO,32.5,32.9,31.5,31.9,1183431
09-01-2022,AFCAGRO,32.7,32.7,30,30.7,1429874
10-01-2022,AFCAGRO,30.9,31.7,30.2,30.7,1224282
11-01-2022,AFCAGRO,31.4,31.8,30.7,30.9,1310578
12-01-2022,AFCAGRO,31.2,31.7,30.7,31,1079166
13-01-2022,AFCAGRO,31.5,31.5,30.3,30.5,696039
16-01-2022,AFCAGRO,31.2,31.5,30.5,31.4,1108763
17-01-2022,AFCAGRO,31.7,31.8,30.6,30.8,979994
18-01-2022,AFCAGRO,31.3,31.4,30.9,31.3,991716
19-01-2022,AFCAGRO,31.5,31.6,31.1,31.2,752577
20-01-2022,AFCAGRO,31.4,33.8,31.3,32.5,4279983
23-01-2022,AFCAGRO,32.9,33,31.2,31.4,825743
24-01-2022,AFCAGRO,31.7,31.7,30.4,30.6,1726359
25-01-2022,AFCAGRO,31.1,31.2,29.9,30.2,907015
26-01-2022,AFCAGRO,30.1,32.3,29.9,31.6,1308207
27-01-2022,AFCAGRO,32,32.7,31.3,31.7,2202589
30-01-2022,AFCAGRO,30,30.6,29.6,30,1299273
31-01-2022,AFCAGRO,30.1,30.1,28.7,28.9,921794
02-01-2022,AFTABAUTO,27.6,28,27.3,27.5,34751
03-01-2022,AFTABAUTO,27.1,28.3,27.1,28.1,33645
04-01-2022,AFTABAUTO,28.1,28.5,28,28.4,38528
05-01-2022,AFTABAUTO,28.9,29.5,28.5,29.3,65144
06-01-2022,AFTABAUTO,29.3,29.5,29,29.3,44623
09-01-2022,AFTABAUTO,29.8,29.8,28.2,28.8,98049
10-01-2022,AFTABAUTO,28.5,29.1,27,28.1,64409
11-01-2022,AFTABAUTO,28.2,30.8,28.1,30.5,314674
12-01-2022,AFTABAUTO,30.2,31.3,30.2,30.6,158346
13-01-2022,AFTABAUTO,30.4,30.5,30,30.2,154955
16-01-2022,AFTABAUTO,31.3,31.3,29.9,30,64741
17-01-2022,AFTABAUTO,30,30.5,29.6,29.7,40441
18-01-2022,AFTABAUTO,29.8,30.3,29.5,29.8,48228
19-01-2022,AFTABAUTO,30.4,30.4,29.6,29.9,17631
